upstream_length,downstream_length,mse,r2
45,57,1.4435635355578669,0.39226618582560013
39,57,1.4435635355578669,0.39226618582560013
4,57,1.4435635355578669,0.39226618582560013
86,16,1.443441828379071,0.39231742400539626
85,17,1.4432778338119312,0.39238646498720053
83,8,1.4432675958172183,0.39239077513734155
72,12,1.4432166614653505,0.39241221827245165
73,16,1.4426150649561458,0.39266548772137255
47,12,1.4425166809161731,0.3927069069636807
87,8,1.442235134501914,0.3928254367491666
105,1,1.441580991814807,0.39310082790477385
81,19,1.4410625918197622,0.3933190719920595
89,26,1.440659238576536,0.3934888819096193
70,8,1.440520640555314,0.3935472310587904
69,19,1.4400081774595954,0.39376297573792174
82,28,1.4398663778189302,0.39382267275460814
86,23,1.4386156511144514,0.3943492231224165
92,23,1.4385683955893742,0.3943691174878452
81,17,1.437244727545833,0.3949263758342825
84,8,1.4362788950119083,0.3953329870261265
64,21,1.4360264616797553,0.3954392603338093
80,31,1.435783246537401,0.39554165282467446
65,28,1.4350893058512992,0.39583379876046976
62,21,1.4347998994478224,0.3959556375663824
91,16,1.4347194447656095,0.39598950862898896
89,19,1.4346414302952246,0.39602235237329253
72,16,1.434595845131155,0.3960415435241823
97,19,1.433770495636932,0.3963890119824772
51,8,1.4334103626010788,0.39654062638537546
55,12,1.4322636651241694,0.39702338091205924
83,17,1.4321337809529555,0.39707806156921666
90,19,1.4319817272048971,0.3971420755194106
88,16,1.4307563930258769,0.3976579357471812
86,19,1.4307122461150192,0.3976765213998793
3,113,1.4300132294823447,0.39797080428655707
0,113,1.4300132294823447,0.39797080428655707
2,113,1.4300132294823447,0.39797080428655707
1,113,1.4300132294823447,0.39797080428655707
2,51,1.4296164600434356,0.398137842451845
58,51,1.4296164600434356,0.398137842451845
42,51,1.4296164600434356,0.398137842451845
61,51,1.4296164600434356,0.398137842451845
64,51,1.4296164600434356,0.398137842451845
40,51,1.4296164600434356,0.398137842451845
4,51,1.4296164600434356,0.398137842451845
24,51,1.4296164600434356,0.398137842451845
55,51,1.4296164600434356,0.398137842451845
50,51,1.4296164600434356,0.398137842451845
33,51,1.4296164600434356,0.398137842451845
53,51,1.4296164600434356,0.398137842451845
11,51,1.4296164600434356,0.398137842451845
51,51,1.4296164600434356,0.398137842451845
47,51,1.4296164600434356,0.398137842451845
63,51,1.4296164600434356,0.398137842451845
20,51,1.4296164600434356,0.398137842451845
54,51,1.4296164600434356,0.398137842451845
28,51,1.4296164600434356,0.398137842451845
36,51,1.4296164600434356,0.398137842451845
5,51,1.4296164600434356,0.398137842451845
25,51,1.4296164600434356,0.398137842451845
30,51,1.4296164600434356,0.398137842451845
18,51,1.4296164600434356,0.398137842451845
3,51,1.4296164600434356,0.398137842451845
59,51,1.4296164600434356,0.398137842451845
6,51,1.4296164600434356,0.398137842451845
57,51,1.4296164600434356,0.398137842451845
65,51,1.4296164600434356,0.398137842451845
48,51,1.4296164600434356,0.398137842451845
9,51,1.4296164600434356,0.398137842451845
49,51,1.4296164600434356,0.398137842451845
39,51,1.4296164600434356,0.398137842451845
16,51,1.4296164600434356,0.398137842451845
0,51,1.4296164600434356,0.398137842451845
56,51,1.4296164600434356,0.398137842451845
17,51,1.4296164600434356,0.398137842451845
45,51,1.4296164600434356,0.398137842451845
22,51,1.4296164600434356,0.398137842451845
27,51,1.4296164600434356,0.398137842451845
32,51,1.4296164600434356,0.398137842451845
31,51,1.4296164600434356,0.398137842451845
19,51,1.4296164600434356,0.398137842451845
37,51,1.4296164600434356,0.398137842451845
14,51,1.4296164600434356,0.398137842451845
52,51,1.4296164600434356,0.398137842451845
8,51,1.4296164600434356,0.398137842451845
44,51,1.4296164600434356,0.398137842451845
12,51,1.4296164600434356,0.398137842451845
15,51,1.4296164600434356,0.398137842451845
43,51,1.4296164600434356,0.398137842451845
34,51,1.4296164600434356,0.398137842451845
1,51,1.4296164600434356,0.398137842451845
23,51,1.4296164600434356,0.398137842451845
46,51,1.4296164600434356,0.398137842451845
38,51,1.4296164600434356,0.398137842451845
26,51,1.4296164600434356,0.398137842451845
62,51,1.4296164600434356,0.398137842451845
29,51,1.4296164600434356,0.398137842451845
7,51,1.4296164600434356,0.398137842451845
35,51,1.4296164600434356,0.398137842451845
13,51,1.4296164600434356,0.398137842451845
21,51,1.4296164600434356,0.398137842451845
41,51,1.4296164600434356,0.398137842451845
10,51,1.4296164600434356,0.398137842451845
60,51,1.4296164600434356,0.398137842451845
84,19,1.4292614914470951,0.39828728264872737
68,23,1.4286788415449057,0.39853257566054423
102,14,1.427495326388664,0.39903083026612207
68,14,1.427393405973166,0.39907373830676396
82,31,1.4273483288241477,0.39909271558558135
79,12,1.4267468682530344,0.39934592780517175
83,19,1.4264848431152848,0.39945623922025775
50,12,1.425802700804056,0.39974341809281966
87,16,1.4257747803930183,0.3997551724614188
71,28,1.4255977907864448,0.3998296842969028
59,8,1.4247558722212985,0.4001841282602042
84,28,1.423972719923501,0.4005138318868866
75,31,1.4235541425241,0.4006900511063385
66,28,1.423296143760212,0.40079866743597536
75,17,1.4232385487477681,0.40082291467949993
56,17,1.4231597357369503,0.40085609460576654
68,26,1.4228021070052466,0.4010066547077802
53,12,1.4227761804067391,0.401017569690191
74,17,1.4226427528703256,0.4010737420883037
74,23,1.4224696851939294,0.401146602808664
85,31,1.422222696407223,0.40125058398698144
99,16,1.421377571410543,0.4016063778436668
38,12,1.421323839151526,0.40162899888521586
10,12,1.421323839151526,0.40162899888521586
37,12,1.421323839151526,0.40162899888521586
29,12,1.421323839151526,0.40162899888521586
19,12,1.421323839151526,0.40162899888521586
30,12,1.421323839151526,0.40162899888521586
11,12,1.421323839151526,0.40162899888521586
15,12,1.421323839151526,0.40162899888521586
23,12,1.421323839151526,0.40162899888521586
39,12,1.421323839151526,0.40162899888521586
46,12,1.421323839151526,0.40162899888521586
7,12,1.421323839151526,0.40162899888521586
22,12,1.421323839151526,0.40162899888521586
13,12,1.421323839151526,0.40162899888521586
34,12,1.421323839151526,0.40162899888521586
26,12,1.421323839151526,0.40162899888521586
17,12,1.421323839151526,0.40162899888521586
25,12,1.421323839151526,0.40162899888521586
27,12,1.421323839151526,0.40162899888521586
3,12,1.421323839151526,0.40162899888521586
41,12,1.421323839151526,0.40162899888521586
43,12,1.421323839151526,0.40162899888521586
24,12,1.421323839151526,0.40162899888521586
44,12,1.421323839151526,0.40162899888521586
5,12,1.421323839151526,0.40162899888521586
18,12,1.421323839151526,0.40162899888521586
4,12,1.421323839151526,0.40162899888521586
45,12,1.421323839151526,0.40162899888521586
2,12,1.421323839151526,0.40162899888521586
21,12,1.421323839151526,0.40162899888521586
1,12,1.421323839151526,0.40162899888521586
14,12,1.421323839151526,0.40162899888521586
40,12,1.421323839151526,0.40162899888521586
32,12,1.421323839151526,0.40162899888521586
0,12,1.421323839151526,0.40162899888521586
12,12,1.421323839151526,0.40162899888521586
9,12,1.421323839151526,0.40162899888521586
42,12,1.421323839151526,0.40162899888521586
16,12,1.421323839151526,0.40162899888521586
35,12,1.421323839151526,0.40162899888521586
36,12,1.421323839151526,0.40162899888521586
28,12,1.421323839151526,0.40162899888521586
20,12,1.421323839151526,0.40162899888521586
6,12,1.421323839151526,0.40162899888521586
33,12,1.421323839151526,0.40162899888521586
8,12,1.421323839151526,0.40162899888521586
31,12,1.421323839151526,0.40162899888521586
94,19,1.421221760826464,0.40167197340508043
61,21,1.4212191659354632,0.40167306584262563
95,19,1.4209852110647556,0.4017715598004028
76,21,1.4205472636809402,0.4019559336969566
85,19,1.4203575785780425,0.4020357902798063
85,26,1.4203166329389005,0.4020530282113809
72,28,1.4199337629962872,0.40221421475068153
86,28,1.419407047940543,0.4024359594414594
93,21,1.4191520606942405,0.40254330793561577
84,14,1.418628585284394,0.40276368874991053
85,28,1.4185241172380116,0.40280766933179946
88,19,1.4175491911128237,0.40321810888503307
73,23,1.417548546538793,0.40321838024782697
66,26,1.4172864537935477,0.40332872012536747
67,28,1.4170743463720477,0.40341801640440733
87,19,1.4166941485462583,0.40357807799443524
72,17,1.4160568489740557,0.4038463782737415
92,16,1.4160099885746604,0.40386610629301933
94,21,1.415609969354284,0.4040345126018198
52,3,1.4147018969481846,0.40441680703729965
69,16,1.4132696072721496,0.4050197946068651
92,21,1.413151053686418,0.4050697051380374
77,21,1.412611521609674,0.4052968457375279
72,23,1.4117476767220518,0.4056605205848609
73,12,1.4116179061854488,0.40571515340235365
98,16,1.4115530502725562,0.4057424574526036
63,23,1.4112085609761809,0.4058874859109095
72,19,1.4082284767391502,0.4071420880917769
83,9,1.4081772495914031,0.40716365449264724
100,16,1.4081274919369369,0.40718460224339614
92,19,1.4078963197629877,0.4072819246982411
91,21,1.4073616124743684,0.40750703408343625
108,1,1.406947993140679,0.4076811659793228
70,23,1.4067756711813904,0.4077537127561046
87,28,1.4066382290202903,0.40781157529331624
74,16,1.4061599193926564,0.40801294151461387
70,14,1.4061127229284063,0.40803281101569755
71,23,1.4056553507271519,0.4082253626738125
79,21,1.4049765061438657,0.4085111532176091
90,21,1.4048157736988942,0.40857882086052055
91,19,1.4046087492875596,0.4086659772149368
73,19,1.4035683967468637,0.4091039609974787
93,19,1.402952694569248,0.4093631688699283
56,12,1.4026716453108405,0.4094814893550166
60,21,1.4008360869182521,0.4102542512567895
71,12,1.4008101606439871,0.4102651661026956
93,16,1.4007868924188138,0.4102749619217817
100,14,1.4006519933415253,0.4103317538320439
55,21,1.4001738471085339,0.41053305126492534
14,21,1.4001738471085339,0.41053305126492534
43,21,1.4001738471085339,0.41053305126492534
19,21,1.4001738471085339,0.41053305126492534
48,21,1.4001738471085339,0.41053305126492534
47,21,1.4001738471085339,0.41053305126492534
51,21,1.4001738471085339,0.41053305126492534
49,21,1.4001738471085339,0.41053305126492534
8,21,1.4001738471085339,0.41053305126492534
13,21,1.4001738471085339,0.41053305126492534
4,21,1.4001738471085339,0.41053305126492534
37,21,1.4001738471085339,0.41053305126492534
35,21,1.4001738471085339,0.41053305126492534
2,21,1.4001738471085339,0.41053305126492534
36,21,1.4001738471085339,0.41053305126492534
29,21,1.4001738471085339,0.41053305126492534
44,21,1.4001738471085339,0.41053305126492534
28,21,1.4001738471085339,0.41053305126492534
50,21,1.4001738471085339,0.41053305126492534
27,21,1.4001738471085339,0.41053305126492534
18,21,1.4001738471085339,0.41053305126492534
15,21,1.4001738471085339,0.41053305126492534
0,21,1.4001738471085339,0.41053305126492534
42,21,1.4001738471085339,0.41053305126492534
45,21,1.4001738471085339,0.41053305126492534
41,21,1.4001738471085339,0.41053305126492534
24,21,1.4001738471085339,0.41053305126492534
9,21,1.4001738471085339,0.41053305126492534
3,21,1.4001738471085339,0.41053305126492534
30,21,1.4001738471085339,0.41053305126492534
11,21,1.4001738471085339,0.41053305126492534
39,21,1.4001738471085339,0.41053305126492534
52,21,1.4001738471085339,0.41053305126492534
1,21,1.4001738471085339,0.41053305126492534
6,21,1.4001738471085339,0.41053305126492534
7,21,1.4001738471085339,0.41053305126492534
40,21,1.4001738471085339,0.41053305126492534
54,21,1.4001738471085339,0.41053305126492534
10,21,1.4001738471085339,0.41053305126492534
25,21,1.4001738471085339,0.41053305126492534
33,21,1.4001738471085339,0.41053305126492534
12,21,1.4001738471085339,0.41053305126492534
32,21,1.4001738471085339,0.41053305126492534
31,21,1.4001738471085339,0.41053305126492534
20,21,1.4001738471085339,0.41053305126492534
53,21,1.4001738471085339,0.41053305126492534
23,21,1.4001738471085339,0.41053305126492534
17,21,1.4001738471085339,0.41053305126492534
22,21,1.4001738471085339,0.41053305126492534
38,21,1.4001738471085339,0.41053305126492534
5,21,1.4001738471085339,0.41053305126492534
16,21,1.4001738471085339,0.41053305126492534
26,21,1.4001738471085339,0.41053305126492534
46,21,1.4001738471085339,0.41053305126492534
21,21,1.4001738471085339,0.41053305126492534
34,21,1.4001738471085339,0.41053305126492534
55,3,1.399915809285532,0.41064168403827506
75,12,1.3996485070648186,0.41075421708176774
56,59,1.3992269256257115,0.41093170098854626
24,59,1.3992269256257115,0.41093170098854626
13,59,1.3992269256257115,0.41093170098854626
53,59,1.3992269256257115,0.41093170098854626
36,59,1.3992269256257115,0.41093170098854626
48,59,1.3992269256257115,0.41093170098854626
5,59,1.3992269256257115,0.41093170098854626
28,59,1.3992269256257115,0.41093170098854626
10,59,1.3992269256257115,0.41093170098854626
31,59,1.3992269256257115,0.41093170098854626
0,59,1.3992269256257115,0.41093170098854626
47,59,1.3992269256257115,0.41093170098854626
55,59,1.3992269256257115,0.41093170098854626
35,59,1.3992269256257115,0.41093170098854626
23,59,1.3992269256257115,0.41093170098854626
40,59,1.3992269256257115,0.41093170098854626
11,59,1.3992269256257115,0.41093170098854626
32,59,1.3992269256257115,0.41093170098854626
15,59,1.3992269256257115,0.41093170098854626
44,59,1.3992269256257115,0.41093170098854626
41,59,1.3992269256257115,0.41093170098854626
6,59,1.3992269256257115,0.41093170098854626
20,59,1.3992269256257115,0.41093170098854626
27,59,1.3992269256257115,0.41093170098854626
21,59,1.3992269256257115,0.41093170098854626
22,59,1.3992269256257115,0.41093170098854626
8,59,1.3992269256257115,0.41093170098854626
46,59,1.3992269256257115,0.41093170098854626
30,59,1.3992269256257115,0.41093170098854626
42,59,1.3992269256257115,0.41093170098854626
3,59,1.3992269256257115,0.41093170098854626
33,59,1.3992269256257115,0.41093170098854626
34,59,1.3992269256257115,0.41093170098854626
19,59,1.3992269256257115,0.41093170098854626
50,59,1.3992269256257115,0.41093170098854626
37,59,1.3992269256257115,0.41093170098854626
25,59,1.3992269256257115,0.41093170098854626
51,59,1.3992269256257115,0.41093170098854626
2,59,1.3992269256257115,0.41093170098854626
57,59,1.3992269256257115,0.41093170098854626
49,59,1.3992269256257115,0.41093170098854626
38,59,1.3992269256257115,0.41093170098854626
4,59,1.3992269256257115,0.41093170098854626
54,59,1.3992269256257115,0.41093170098854626
9,59,1.3992269256257115,0.41093170098854626
14,59,1.3992269256257115,0.41093170098854626
17,59,1.3992269256257115,0.41093170098854626
7,59,1.3992269256257115,0.41093170098854626
29,59,1.3992269256257115,0.41093170098854626
12,59,1.3992269256257115,0.41093170098854626
43,59,1.3992269256257115,0.41093170098854626
39,59,1.3992269256257115,0.41093170098854626
1,59,1.3992269256257115,0.41093170098854626
18,59,1.3992269256257115,0.41093170098854626
52,59,1.3992269256257115,0.41093170098854626
16,59,1.3992269256257115,0.41093170098854626
45,59,1.3992269256257115,0.41093170098854626
26,59,1.3992269256257115,0.41093170098854626
103,1,1.3989216413676941,0.4110602243004492
65,21,1.3985507962418011,0.4112163484455079
94,16,1.3985487431440682,0.4112172127905024
104,1,1.398373920003404,0.41129081255349487
56,21,1.3981748135474552,0.411374635483986
89,21,1.3979945585417857,0.41145052203793475
101,14,1.3977104707646932,0.41157012172584595
86,14,1.3974879317032545,0.4116638096788038
91,18,1.3970627932350885,0.4118427910789615
91,1,1.396960720863209,0.41188576309256264
59,21,1.396519444703585,0.41207153838889476
75,21,1.3962284711753845,0.41219403694733114
65,26,1.3962248504448622,0.41219556125874257
74,12,1.394987325802062,0.41271655361742887
81,21,1.3948169138136524,0.4127882963049837
80,21,1.3948127049150358,0.4127900682325413
100,12,1.3945333646290585,0.4129076692478537
3,111,1.394372836858749,0.4129752507236448
4,111,1.394372836858749,0.4129752507236448
5,111,1.394372836858749,0.4129752507236448
2,111,1.394372836858749,0.4129752507236448
0,111,1.394372836858749,0.4129752507236448
1,111,1.394372836858749,0.4129752507236448
106,1,1.3937122719664514,0.41325334559901206
93,18,1.393616475275102,0.41329367557908225
76,8,1.3935741571304094,0.41331149132937606
78,21,1.3928968638661319,0.41359662877478465
75,8,1.391004525308924,0.41439329487278
92,18,1.3908309793832452,0.4144663569339566
71,31,1.3903847133784546,0.41465423293286297
103,12,1.390063398754032,0.4147895049575715
70,12,1.3898779329592372,0.41486758523051637
91,9,1.389789899852568,0.4149046467760402
73,17,1.3895482679230753,0.41500637274134744
84,30,1.3895071945553419,0.41502366444608974
69,23,1.3895049287895824,0.41502461832337545
58,15,1.3893799052215348,0.41507725268826456
64,29,1.3886978911139998,0.4153643775876428
76,9,1.3883192260544195,0.41552379388992855
63,21,1.387946773055877,0.4156805949422061
72,14,1.3876536852293426,0.41580398361081705
90,16,1.3871565711205094,0.4160132664348837
88,21,1.3866235585236297,0.41623766236241
84,21,1.386046733113933,0.41648050328884856
87,14,1.385515390165138,0.4167041963019732
81,31,1.3854685478623434,0.41672391670266273
69,12,1.3853519310437596,0.41677301186349847
67,23,1.3849653128537651,0.41693577639823975
85,14,1.3845913360943403,0.417093218947057
101,12,1.3838371205696158,0.41741074032125347
73,14,1.3837251269847326,0.4174578891213082
72,31,1.383460786718171,0.4175691751953051
57,21,1.3833265434202222,0.41762569102538816
84,31,1.383276587958544,0.41764672205209163
82,21,1.3832195227097879,0.41767074626746503
62,27,1.3831602637580234,0.4176956940220271
74,31,1.3813775413174862,0.4184462122234883
83,31,1.3813553102979101,0.4184555713836411
9,63,1.3808121467577548,0.41868424081304134
16,63,1.3808121467577548,0.41868424081304134
40,63,1.3808121467577548,0.41868424081304134
3,63,1.3808121467577548,0.41868424081304134
26,63,1.3808121467577548,0.41868424081304134
11,63,1.3808121467577548,0.41868424081304134
18,63,1.3808121467577548,0.41868424081304134
17,63,1.3808121467577548,0.41868424081304134
32,63,1.3808121467577548,0.41868424081304134
47,63,1.3808121467577548,0.41868424081304134
46,63,1.3808121467577548,0.41868424081304134
43,63,1.3808121467577548,0.41868424081304134
48,63,1.3808121467577548,0.41868424081304134
4,63,1.3808121467577548,0.41868424081304134
49,63,1.3808121467577548,0.41868424081304134
19,63,1.3808121467577548,0.41868424081304134
25,63,1.3808121467577548,0.41868424081304134
7,63,1.3808121467577548,0.41868424081304134
38,63,1.3808121467577548,0.41868424081304134
8,63,1.3808121467577548,0.41868424081304134
14,63,1.3808121467577548,0.41868424081304134
51,63,1.3808121467577548,0.41868424081304134
39,63,1.3808121467577548,0.41868424081304134
42,63,1.3808121467577548,0.41868424081304134
52,63,1.3808121467577548,0.41868424081304134
34,63,1.3808121467577548,0.41868424081304134
45,63,1.3808121467577548,0.41868424081304134
29,63,1.3808121467577548,0.41868424081304134
30,63,1.3808121467577548,0.41868424081304134
12,63,1.3808121467577548,0.41868424081304134
1,63,1.3808121467577548,0.41868424081304134
2,63,1.3808121467577548,0.41868424081304134
36,63,1.3808121467577548,0.41868424081304134
22,63,1.3808121467577548,0.41868424081304134
37,63,1.3808121467577548,0.41868424081304134
24,63,1.3808121467577548,0.41868424081304134
28,63,1.3808121467577548,0.41868424081304134
44,63,1.3808121467577548,0.41868424081304134
33,63,1.3808121467577548,0.41868424081304134
23,63,1.3808121467577548,0.41868424081304134
15,63,1.3808121467577548,0.41868424081304134
35,63,1.3808121467577548,0.41868424081304134
20,63,1.3808121467577548,0.41868424081304134
41,63,1.3808121467577548,0.41868424081304134
21,63,1.3808121467577548,0.41868424081304134
31,63,1.3808121467577548,0.41868424081304134
5,63,1.3808121467577548,0.41868424081304134
27,63,1.3808121467577548,0.41868424081304134
53,63,1.3808121467577548,0.41868424081304134
13,63,1.3808121467577548,0.41868424081304134
6,63,1.3808121467577548,0.41868424081304134
0,63,1.3808121467577548,0.41868424081304134
10,63,1.3808121467577548,0.41868424081304134
50,63,1.3808121467577548,0.41868424081304134
74,21,1.3800972115655563,0.41898522534232596
83,21,1.3796565248608907,0.41917075248074787
98,9,1.3791950049631903,0.41936505030057925
100,9,1.3789003075581658,0.41948911659456023
89,16,1.3788588976846412,0.41950654996674086
95,16,1.377150923128088,0.4202255996422133
82,9,1.3770921621431735,0.42025033775495113
98,12,1.3770148890751888,0.42028286937214876
87,21,1.3769572089992774,0.4203071524270141
55,17,1.376874858139372,0.42034182177197754
102,12,1.3763602196083935,0.42055848229965687
99,12,1.3761726947647932,0.4206374294229712
58,13,1.3756997090565322,0.42083655429794276
48,61,1.3756261359678301,0.4208675282403541
37,61,1.3756261359678301,0.4208675282403541
1,61,1.3756261359678301,0.4208675282403541
34,61,1.3756261359678301,0.4208675282403541
21,61,1.3756261359678301,0.4208675282403541
10,61,1.3756261359678301,0.4208675282403541
25,61,1.3756261359678301,0.4208675282403541
19,61,1.3756261359678301,0.4208675282403541
13,61,1.3756261359678301,0.4208675282403541
24,61,1.3756261359678301,0.4208675282403541
27,61,1.3756261359678301,0.4208675282403541
16,61,1.3756261359678301,0.4208675282403541
43,61,1.3756261359678301,0.4208675282403541
33,61,1.3756261359678301,0.4208675282403541
44,61,1.3756261359678301,0.4208675282403541
12,61,1.3756261359678301,0.4208675282403541
23,61,1.3756261359678301,0.4208675282403541
41,61,1.3756261359678301,0.4208675282403541
39,61,1.3756261359678301,0.4208675282403541
51,61,1.3756261359678301,0.4208675282403541
14,61,1.3756261359678301,0.4208675282403541
15,61,1.3756261359678301,0.4208675282403541
54,61,1.3756261359678301,0.4208675282403541
2,61,1.3756261359678301,0.4208675282403541
4,61,1.3756261359678301,0.4208675282403541
42,61,1.3756261359678301,0.4208675282403541
7,61,1.3756261359678301,0.4208675282403541
26,61,1.3756261359678301,0.4208675282403541
29,61,1.3756261359678301,0.4208675282403541
8,61,1.3756261359678301,0.4208675282403541
53,61,1.3756261359678301,0.4208675282403541
38,61,1.3756261359678301,0.4208675282403541
50,61,1.3756261359678301,0.4208675282403541
35,61,1.3756261359678301,0.4208675282403541
49,61,1.3756261359678301,0.4208675282403541
45,61,1.3756261359678301,0.4208675282403541
22,61,1.3756261359678301,0.4208675282403541
30,61,1.3756261359678301,0.4208675282403541
36,61,1.3756261359678301,0.4208675282403541
20,61,1.3756261359678301,0.4208675282403541
6,61,1.3756261359678301,0.4208675282403541
55,61,1.3756261359678301,0.4208675282403541
9,61,1.3756261359678301,0.4208675282403541
3,61,1.3756261359678301,0.4208675282403541
52,61,1.3756261359678301,0.4208675282403541
17,61,1.3756261359678301,0.4208675282403541
11,61,1.3756261359678301,0.4208675282403541
46,61,1.3756261359678301,0.4208675282403541
32,61,1.3756261359678301,0.4208675282403541
28,61,1.3756261359678301,0.4208675282403541
5,61,1.3756261359678301,0.4208675282403541
18,61,1.3756261359678301,0.4208675282403541
31,61,1.3756261359678301,0.4208675282403541
0,61,1.3756261359678301,0.4208675282403541
40,61,1.3756261359678301,0.4208675282403541
47,61,1.3756261359678301,0.4208675282403541
90,9,1.3746629384153672,0.4212730301167473
71,14,1.3736524374204735,0.42169844653156185
66,21,1.3733487024238118,0.4218263176113394
71,16,1.3724777411329336,0.4221929884327239
9,29,1.3718777550090349,0.4224455799166088
31,29,1.3718777550090349,0.4224455799166088
3,29,1.3718777550090349,0.4224455799166088
35,29,1.3718777550090349,0.4224455799166088
59,29,1.3718777550090349,0.4224455799166088
63,29,1.3718777550090349,0.4224455799166088
39,29,1.3718777550090349,0.4224455799166088
53,29,1.3718777550090349,0.4224455799166088
45,29,1.3718777550090349,0.4224455799166088
38,29,1.3718777550090349,0.4224455799166088
55,29,1.3718777550090349,0.4224455799166088
6,29,1.3718777550090349,0.4224455799166088
48,29,1.3718777550090349,0.4224455799166088
13,29,1.3718777550090349,0.4224455799166088
14,29,1.3718777550090349,0.4224455799166088
23,29,1.3718777550090349,0.4224455799166088
17,29,1.3718777550090349,0.4224455799166088
46,29,1.3718777550090349,0.4224455799166088
24,29,1.3718777550090349,0.4224455799166088
25,29,1.3718777550090349,0.4224455799166088
10,29,1.3718777550090349,0.4224455799166088
62,29,1.3718777550090349,0.4224455799166088
57,29,1.3718777550090349,0.4224455799166088
56,29,1.3718777550090349,0.4224455799166088
58,29,1.3718777550090349,0.4224455799166088
30,29,1.3718777550090349,0.4224455799166088
33,29,1.3718777550090349,0.4224455799166088
16,29,1.3718777550090349,0.4224455799166088
42,29,1.3718777550090349,0.4224455799166088
32,29,1.3718777550090349,0.4224455799166088
1,29,1.3718777550090349,0.4224455799166088
18,29,1.3718777550090349,0.4224455799166088
52,29,1.3718777550090349,0.4224455799166088
49,29,1.3718777550090349,0.4224455799166088
12,29,1.3718777550090349,0.4224455799166088
54,29,1.3718777550090349,0.4224455799166088
51,29,1.3718777550090349,0.4224455799166088
36,29,1.3718777550090349,0.4224455799166088
27,29,1.3718777550090349,0.4224455799166088
40,29,1.3718777550090349,0.4224455799166088
8,29,1.3718777550090349,0.4224455799166088
22,29,1.3718777550090349,0.4224455799166088
29,29,1.3718777550090349,0.4224455799166088
7,29,1.3718777550090349,0.4224455799166088
19,29,1.3718777550090349,0.4224455799166088
28,29,1.3718777550090349,0.4224455799166088
4,29,1.3718777550090349,0.4224455799166088
61,29,1.3718777550090349,0.4224455799166088
15,29,1.3718777550090349,0.4224455799166088
44,29,1.3718777550090349,0.4224455799166088
37,29,1.3718777550090349,0.4224455799166088
20,29,1.3718777550090349,0.4224455799166088
5,29,1.3718777550090349,0.4224455799166088
11,29,1.3718777550090349,0.4224455799166088
26,29,1.3718777550090349,0.4224455799166088
60,29,1.3718777550090349,0.4224455799166088
21,29,1.3718777550090349,0.4224455799166088
2,29,1.3718777550090349,0.4224455799166088
34,29,1.3718777550090349,0.4224455799166088
43,29,1.3718777550090349,0.4224455799166088
50,29,1.3718777550090349,0.4224455799166088
0,29,1.3718777550090349,0.4224455799166088
41,29,1.3718777550090349,0.4224455799166088
47,29,1.3718777550090349,0.4224455799166088
81,9,1.3714671983622544,0.42261842243495784
85,21,1.3712087845224556,0.422727213509703
63,12,1.3711755755599049,0.42274119433491686
11,27,1.3711551049420663,0.4227498123737846
31,27,1.3711551049420663,0.4227498123737846
54,27,1.3711551049420663,0.4227498123737846
57,27,1.3711551049420663,0.4227498123737846
39,27,1.3711551049420663,0.4227498123737846
30,27,1.3711551049420663,0.4227498123737846
21,27,1.3711551049420663,0.4227498123737846
16,27,1.3711551049420663,0.4227498123737846
52,27,1.3711551049420663,0.4227498123737846
61,27,1.3711551049420663,0.4227498123737846
7,27,1.3711551049420663,0.4227498123737846
5,27,1.3711551049420663,0.4227498123737846
49,27,1.3711551049420663,0.4227498123737846
40,27,1.3711551049420663,0.4227498123737846
1,27,1.3711551049420663,0.4227498123737846
9,27,1.3711551049420663,0.4227498123737846
22,27,1.3711551049420663,0.4227498123737846
41,27,1.3711551049420663,0.4227498123737846
32,27,1.3711551049420663,0.4227498123737846
20,27,1.3711551049420663,0.4227498123737846
15,27,1.3711551049420663,0.4227498123737846
10,27,1.3711551049420663,0.4227498123737846
3,27,1.3711551049420663,0.4227498123737846
33,27,1.3711551049420663,0.4227498123737846
8,27,1.3711551049420663,0.4227498123737846
12,27,1.3711551049420663,0.4227498123737846
45,27,1.3711551049420663,0.4227498123737846
42,27,1.3711551049420663,0.4227498123737846
24,27,1.3711551049420663,0.4227498123737846
23,27,1.3711551049420663,0.4227498123737846
25,27,1.3711551049420663,0.4227498123737846
18,27,1.3711551049420663,0.4227498123737846
50,27,1.3711551049420663,0.4227498123737846
43,27,1.3711551049420663,0.4227498123737846
59,27,1.3711551049420663,0.4227498123737846
27,27,1.3711551049420663,0.4227498123737846
48,27,1.3711551049420663,0.4227498123737846
17,27,1.3711551049420663,0.4227498123737846
46,27,1.3711551049420663,0.4227498123737846
38,27,1.3711551049420663,0.4227498123737846
44,27,1.3711551049420663,0.4227498123737846
13,27,1.3711551049420663,0.4227498123737846
14,27,1.3711551049420663,0.4227498123737846
58,27,1.3711551049420663,0.4227498123737846
26,27,1.3711551049420663,0.4227498123737846
34,27,1.3711551049420663,0.4227498123737846
37,27,1.3711551049420663,0.4227498123737846
4,27,1.3711551049420663,0.4227498123737846
60,27,1.3711551049420663,0.4227498123737846
19,27,1.3711551049420663,0.4227498123737846
53,27,1.3711551049420663,0.4227498123737846
29,27,1.3711551049420663,0.4227498123737846
56,27,1.3711551049420663,0.4227498123737846
35,27,1.3711551049420663,0.4227498123737846
